Old URL,Expected New URL,Actual Behavior,Status,Category
"/technologies/react/react-native/api/generators/application","/docs/technologies/react/react-native/api/generators/application","Stays at /technologies/react/react-native/api/generators/application","No Redirect","🔴 No Redirect"
"/technologies/react/react-native/api/generators/library","/docs/technologies/react/react-native/api/generators/library","Stays at /technologies/react/react-native/api/generators/library","No Redirect","🔴 No Redirect"
"/technologies/react/react-native/api/generators/component","/docs/technologies/react/react-native/api/generators/component","Stays at /technologies/react/react-native/api/generators/component","No Redirect","🔴 No Redirect"
"/technologies/react/react-native/api/generators/web-configuration","/docs/technologies/react/react-native/api/generators/web-configuration","Stays at /technologies/react/react-native/api/generators/web-configuration","No Redirect","🔴 No Redirect"
"/technologies/react/react-native/api/generators/convert-to-inferred","/docs/technologies/react/react-native/api/generators/convert-to-inferred","Stays at /technologies/react/react-native/api/generators/convert-to-inferred","No Redirect","🔴 No Redirect"
"/technologies/react/react-native/api/migrations","/docs/technologies/react/react-native/api/migrations","Stays at /technologies/react/react-native/api/migrations","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/executors","/docs/technologies/react/remix/api/executors","Stays at /technologies/react/remix/api/executors","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/executors/serve","/docs/technologies/react/remix/api/executors/serve","Stays at /technologies/react/remix/api/executors/serve","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/executors/build","/docs/technologies/react/remix/api/executors/build","Stays at /technologies/react/remix/api/executors/build","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators","/docs/technologies/react/remix/api/generators","Stays at /technologies/react/remix/api/generators","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/preset","/docs/technologies/react/remix/api/generators/preset","Stays at /technologies/react/remix/api/generators/preset","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/setup","/docs/technologies/react/remix/api/generators/setup","Stays at /technologies/react/remix/api/generators/setup","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/application","/docs/technologies/react/remix/api/generators/application","Stays at /technologies/react/remix/api/generators/application","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/cypress-component-configuration","/docs/technologies/react/remix/api/generators/cypress-component-configuration","Stays at /technologies/react/remix/api/generators/cypress-component-configuration","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/library","/docs/technologies/react/remix/api/generators/library","Stays at /technologies/react/remix/api/generators/library","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/init","/docs/technologies/react/remix/api/generators/init","Stays at /technologies/react/remix/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/route","/docs/technologies/react/remix/api/generators/route","Stays at /technologies/react/remix/api/generators/route","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/resource-route","/docs/technologies/react/remix/api/generators/resource-route","Stays at /technologies/react/remix/api/generators/resource-route","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/action","/docs/technologies/react/remix/api/generators/action","Stays at /technologies/react/remix/api/generators/action","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/loader","/docs/technologies/react/remix/api/generators/loader","Stays at /technologies/react/remix/api/generators/loader","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/style","/docs/technologies/react/remix/api/generators/style","Stays at /technologies/react/remix/api/generators/style","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/setup-tailwind","/docs/technologies/react/remix/api/generators/setup-tailwind","Stays at /technologies/react/remix/api/generators/setup-tailwind","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/storybook-configuration","/docs/technologies/react/remix/api/generators/storybook-configuration","Stays at /technologies/react/remix/api/generators/storybook-configuration","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/meta","/docs/technologies/react/remix/api/generators/meta","Stays at /technologies/react/remix/api/generators/meta","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/error-boundary","/docs/technologies/react/remix/api/generators/error-boundary","Stays at /technologies/react/remix/api/generators/error-boundary","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/generators/convert-to-inferred","/docs/technologies/react/remix/api/generators/convert-to-inferred","Stays at /technologies/react/remix/api/generators/convert-to-inferred","No Redirect","🔴 No Redirect"
"/technologies/react/remix/api/migrations","/docs/technologies/react/remix/api/migrations","Stays at /technologies/react/remix/api/migrations","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/api/executors","/docs/technologies/build-tools/rollup/api/executors","Stays at /technologies/build-tools/rollup/api/executors","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/api/executors/rollup","/docs/technologies/build-tools/rollup/api/executors/rollup","Stays at /technologies/build-tools/rollup/api/executors/rollup","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/api/generators","/docs/technologies/build-tools/rollup/api/generators","Stays at /technologies/build-tools/rollup/api/generators","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/api/generators/init","/docs/technologies/build-tools/rollup/api/generators/init","Stays at /technologies/build-tools/rollup/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/api/generators/configuration","/docs/technologies/build-tools/rollup/api/generators/configuration","Stays at /technologies/build-tools/rollup/api/generators/configuration","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/api/generators/convert-to-inferred","/docs/technologies/build-tools/rollup/api/generators/convert-to-inferred","Stays at /technologies/build-tools/rollup/api/generators/convert-to-inferred","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/api/migrations","/docs/technologies/build-tools/rollup/api/migrations","Stays at /technologies/build-tools/rollup/api/migrations","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild/api/executors","/docs/technologies/build-tools/rsbuild/api/executors","Stays at /technologies/build-tools/rsbuild/api/executors","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild/api/generators","/docs/technologies/build-tools/rsbuild/api/generators","Stays at /technologies/build-tools/rsbuild/api/generators","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild/api/generators/init","/docs/technologies/build-tools/rsbuild/api/generators/init","Stays at /technologies/build-tools/rsbuild/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild/api/generators/configuration","/docs/technologies/build-tools/rsbuild/api/generators/configuration","Stays at /technologies/build-tools/rsbuild/api/generators/configuration","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild/api/migrations","/docs/technologies/build-tools/rsbuild/api/migrations","Stays at /technologies/build-tools/rsbuild/api/migrations","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/executors","/docs/technologies/build-tools/rspack/api/executors","Stays at /technologies/build-tools/rspack/api/executors","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/executors/rspack","/docs/technologies/build-tools/rspack/api/executors/rspack","Stays at /technologies/build-tools/rspack/api/executors/rspack","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/executors/dev-server","/docs/technologies/build-tools/rspack/api/executors/dev-server","Stays at /technologies/build-tools/rspack/api/executors/dev-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/executors/ssr-dev-server","/docs/technologies/build-tools/rspack/api/executors/ssr-dev-server","Stays at /technologies/build-tools/rspack/api/executors/ssr-dev-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/executors/module-federation-dev-server","/docs/technologies/build-tools/rspack/api/executors/module-federation-dev-server","Stays at /technologies/build-tools/rspack/api/executors/module-federation-dev-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/executors/module-federation-ssr-dev-server","/docs/technologies/build-tools/rspack/api/executors/module-federation-ssr-dev-server","Stays at /technologies/build-tools/rspack/api/executors/module-federation-ssr-dev-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/executors/module-federation-static-server","/docs/technologies/build-tools/rspack/api/executors/module-federation-static-server","Stays at /technologies/build-tools/rspack/api/executors/module-federation-static-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/generators","/docs/technologies/build-tools/rspack/api/generators","Stays at /technologies/build-tools/rspack/api/generators","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/generators/configuration","/docs/technologies/build-tools/rspack/api/generators/configuration","Stays at /technologies/build-tools/rspack/api/generators/configuration","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/generators/init","/docs/technologies/build-tools/rspack/api/generators/init","Stays at /technologies/build-tools/rspack/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/generators/preset","/docs/technologies/build-tools/rspack/api/generators/preset","Stays at /technologies/build-tools/rspack/api/generators/preset","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/generators/application","/docs/technologies/build-tools/rspack/api/generators/application","Stays at /technologies/build-tools/rspack/api/generators/application","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/generators/convert-webpack","/docs/technologies/build-tools/rspack/api/generators/convert-webpack","Stays at /technologies/build-tools/rspack/api/generators/convert-webpack","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/generators/convert-config-to-rspack-plugin","/docs/technologies/build-tools/rspack/api/generators/convert-config-to-rspack-plugin","Stays at /technologies/build-tools/rspack/api/generators/convert-config-to-rspack-plugin","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/generators/convert-to-inferred","/docs/technologies/build-tools/rspack/api/generators/convert-to-inferred","Stays at /technologies/build-tools/rspack/api/generators/convert-to-inferred","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api/migrations","/docs/technologies/build-tools/rspack/api/migrations","Stays at /technologies/build-tools/rspack/api/migrations","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/executors","/docs/technologies/test-tools/storybook/api/executors","Stays at /technologies/test-tools/storybook/api/executors","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/executors/storybook","/docs/technologies/test-tools/storybook/api/executors/storybook","Stays at /technologies/test-tools/storybook/api/executors/storybook","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/executors/build","/docs/technologies/test-tools/storybook/api/executors/build","Stays at /technologies/test-tools/storybook/api/executors/build","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/generators","/docs/technologies/test-tools/storybook/api/generators","Stays at /technologies/test-tools/storybook/api/generators","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/generators/init","/docs/technologies/test-tools/storybook/api/generators/init","Stays at /technologies/test-tools/storybook/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/generators/configuration","/docs/technologies/test-tools/storybook/api/generators/configuration","Stays at /technologies/test-tools/storybook/api/generators/configuration","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/generators/convert-to-inferred","/docs/technologies/test-tools/storybook/api/generators/convert-to-inferred","Stays at /technologies/test-tools/storybook/api/generators/convert-to-inferred","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/generators/migrate-8","/docs/technologies/test-tools/storybook/api/generators/migrate-8","Stays at /technologies/test-tools/storybook/api/generators/migrate-8","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/generators/migrate-9","/docs/technologies/test-tools/storybook/api/generators/migrate-9","Stays at /technologies/test-tools/storybook/api/generators/migrate-9","No Redirect","🔴 No Redirect"
"/technologies/test-tools/storybook/api/migrations","/docs/technologies/test-tools/storybook/api/migrations","Stays at /technologies/test-tools/storybook/api/migrations","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/executors","/docs/technologies/build-tools/vite/api/executors","Stays at /technologies/build-tools/vite/api/executors","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/executors/dev-server","/docs/technologies/build-tools/vite/api/executors/dev-server","Stays at /technologies/build-tools/vite/api/executors/dev-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/executors/build","/docs/technologies/build-tools/vite/api/executors/build","Stays at /technologies/build-tools/vite/api/executors/build","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/executors/test","/docs/technologies/build-tools/vite/api/executors/test","Stays at /technologies/build-tools/vite/api/executors/test","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/executors/preview-server","/docs/technologies/build-tools/vite/api/executors/preview-server","Stays at /technologies/build-tools/vite/api/executors/preview-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/generators","/docs/technologies/build-tools/vite/api/generators","Stays at /technologies/build-tools/vite/api/generators","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/generators/init","/docs/technologies/build-tools/vite/api/generators/init","Stays at /technologies/build-tools/vite/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/generators/configuration","/docs/technologies/build-tools/vite/api/generators/configuration","Stays at /technologies/build-tools/vite/api/generators/configuration","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/generators/setup-paths-plugin","/docs/technologies/build-tools/vite/api/generators/setup-paths-plugin","Stays at /technologies/build-tools/vite/api/generators/setup-paths-plugin","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/generators/convert-to-inferred","/docs/technologies/build-tools/vite/api/generators/convert-to-inferred","Stays at /technologies/build-tools/vite/api/generators/convert-to-inferred","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/generators/vitest","/docs/technologies/build-tools/vite/api/generators/vitest","Stays at /technologies/build-tools/vite/api/generators/vitest","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api/migrations","/docs/technologies/build-tools/vite/api/migrations","Stays at /technologies/build-tools/vite/api/migrations","No Redirect","🔴 No Redirect"
"/technologies/vue/api/executors","/docs/technologies/vue/api/executors","Stays at /technologies/vue/api/executors","No Redirect","🔴 No Redirect"
"/technologies/vue/api/generators","/docs/technologies/vue/api/generators","Stays at /technologies/vue/api/generators","No Redirect","🔴 No Redirect"
"/technologies/vue/api/generators/init","/docs/technologies/vue/api/generators/init","Stays at /technologies/vue/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/vue/api/generators/application","/docs/technologies/vue/api/generators/application","Stays at /technologies/vue/api/generators/application","No Redirect","🔴 No Redirect"
"/technologies/vue/api/generators/library","/docs/technologies/vue/api/generators/library","Stays at /technologies/vue/api/generators/library","No Redirect","🔴 No Redirect"
"/technologies/vue/api/generators/component","/docs/technologies/vue/api/generators/component","Stays at /technologies/vue/api/generators/component","No Redirect","🔴 No Redirect"
"/technologies/vue/api/generators/setup-tailwind","/docs/technologies/vue/api/generators/setup-tailwind","Stays at /technologies/vue/api/generators/setup-tailwind","No Redirect","🔴 No Redirect"
"/technologies/vue/api/generators/storybook-configuration","/docs/technologies/vue/api/generators/storybook-configuration","Stays at /technologies/vue/api/generators/storybook-configuration","No Redirect","🔴 No Redirect"
"/technologies/vue/api/generators/stories","/docs/technologies/vue/api/generators/stories","Stays at /technologies/vue/api/generators/stories","No Redirect","🔴 No Redirect"
"/technologies/vue/api/migrations","/docs/technologies/vue/api/migrations","Stays at /technologies/vue/api/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/web/executors","/docs/reference/core-api/web/executors","Stays at /reference/core-api/web/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/web/executors/file-server","/docs/reference/core-api/web/executors/file-server","Stays at /reference/core-api/web/executors/file-server","No Redirect","🔴 No Redirect"
"/reference/core-api/web/generators","/docs/reference/core-api/web/generators","Stays at /reference/core-api/web/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/web/generators/init","/docs/reference/core-api/web/generators/init","Stays at /reference/core-api/web/generators/init","No Redirect","🔴 No Redirect"
"/reference/core-api/web/generators/application","/docs/reference/core-api/web/generators/application","Stays at /reference/core-api/web/generators/application","No Redirect","🔴 No Redirect"
"/reference/core-api/web/generators/static-config","/docs/reference/core-api/web/generators/static-config","Stays at /reference/core-api/web/generators/static-config","No Redirect","🔴 No Redirect"
"/reference/core-api/web/migrations","/docs/reference/core-api/web/migrations","Stays at /reference/core-api/web/migrations","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/executors","/docs/technologies/build-tools/webpack/api/executors","Stays at /technologies/build-tools/webpack/api/executors","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/executors/webpack","/docs/technologies/build-tools/webpack/api/executors/webpack","Stays at /technologies/build-tools/webpack/api/executors/webpack","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/executors/dev-server","/docs/technologies/build-tools/webpack/api/executors/dev-server","Stays at /technologies/build-tools/webpack/api/executors/dev-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/executors/ssr-dev-server","/docs/technologies/build-tools/webpack/api/executors/ssr-dev-server","Stays at /technologies/build-tools/webpack/api/executors/ssr-dev-server","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/generators","/docs/technologies/build-tools/webpack/api/generators","Stays at /technologies/build-tools/webpack/api/generators","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/generators/init","/docs/technologies/build-tools/webpack/api/generators/init","Stays at /technologies/build-tools/webpack/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/generators/configuration","/docs/technologies/build-tools/webpack/api/generators/configuration","Stays at /technologies/build-tools/webpack/api/generators/configuration","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/generators/convert-config-to-webpack-plugin","/docs/technologies/build-tools/webpack/api/generators/convert-config-to-webpack-plugin","Stays at /technologies/build-tools/webpack/api/generators/convert-config-to-webpack-plugin","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/generators/convert-to-inferred","/docs/technologies/build-tools/webpack/api/generators/convert-to-inferred","Stays at /technologies/build-tools/webpack/api/generators/convert-to-inferred","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api/migrations","/docs/technologies/build-tools/webpack/api/migrations","Stays at /technologies/build-tools/webpack/api/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/documents","/docs/reference/core-api/workspace/documents","Stays at /reference/core-api/workspace/documents","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/documents/overview","/docs/reference/core-api/workspace/documents/overview","Stays at /reference/core-api/workspace/documents/overview","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/documents/nx-nodejs-typescript-version-matrix","/docs/reference/core-api/workspace/documents/nx-nodejs-typescript-version-matrix","Stays at /reference/core-api/workspace/documents/nx-nodejs-typescript-version-matrix","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/executors","/docs/reference/core-api/workspace/executors","Stays at /reference/core-api/workspace/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/executors/counter","/docs/reference/core-api/workspace/executors/counter","Stays at /reference/core-api/workspace/executors/counter","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators","/docs/reference/core-api/workspace/generators","Stays at /reference/core-api/workspace/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/preset","/docs/reference/core-api/workspace/generators/preset","Stays at /reference/core-api/workspace/generators/preset","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/move","/docs/reference/core-api/workspace/generators/move","Stays at /reference/core-api/workspace/generators/move","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/remove","/docs/reference/core-api/workspace/generators/remove","Stays at /reference/core-api/workspace/generators/remove","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/convert-to-monorepo","/docs/reference/core-api/workspace/generators/convert-to-monorepo","Stays at /reference/core-api/workspace/generators/convert-to-monorepo","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/new","/docs/reference/core-api/workspace/generators/new","Stays at /reference/core-api/workspace/generators/new","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/run-commands","/docs/reference/core-api/workspace/generators/run-commands","Stays at /reference/core-api/workspace/generators/run-commands","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/fix-configuration","/docs/reference/core-api/workspace/generators/fix-configuration","Stays at /reference/core-api/workspace/generators/fix-configuration","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/npm-package","/docs/reference/core-api/workspace/generators/npm-package","Stays at /reference/core-api/workspace/generators/npm-package","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/ci-workflow","/docs/reference/core-api/workspace/generators/ci-workflow","Stays at /reference/core-api/workspace/generators/ci-workflow","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/generators/infer-targets","/docs/reference/core-api/workspace/generators/infer-targets","Stays at /reference/core-api/workspace/generators/infer-targets","No Redirect","🔴 No Redirect"
"/reference/core-api/workspace/migrations","/docs/reference/core-api/workspace/migrations","Stays at /reference/core-api/workspace/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/azure-cache/executors","/docs/reference/core-api/azure-cache/executors","Stays at /reference/core-api/azure-cache/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/azure-cache/generators","/docs/reference/core-api/azure-cache/generators","Stays at /reference/core-api/azure-cache/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/azure-cache/migrations","/docs/reference/core-api/azure-cache/migrations","Stays at /reference/core-api/azure-cache/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/documents","/docs/reference/core-api/conformance/documents","Stays at /reference/core-api/conformance/documents","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/documents/overview","/docs/reference/core-api/conformance/documents/overview","Stays at /reference/core-api/conformance/documents/overview","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/documents/create-conformance-rule","/docs/reference/core-api/conformance/documents/create-conformance-rule","Stays at /reference/core-api/conformance/documents/create-conformance-rule","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/executors","/docs/reference/core-api/conformance/executors","Stays at /reference/core-api/conformance/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/executors/bundle-rules","/docs/reference/core-api/conformance/executors/bundle-rules","Stays at /reference/core-api/conformance/executors/bundle-rules","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/generators","/docs/reference/core-api/conformance/generators","Stays at /reference/core-api/conformance/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/generators/create-rule","/docs/reference/core-api/conformance/generators/create-rule","Stays at /reference/core-api/conformance/generators/create-rule","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/generators/preset","/docs/reference/core-api/conformance/generators/preset","Stays at /reference/core-api/conformance/generators/preset","No Redirect","🔴 No Redirect"
"/reference/core-api/conformance/migrations","/docs/reference/core-api/conformance/migrations","Stays at /reference/core-api/conformance/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/owners/executors","/docs/reference/core-api/owners/executors","Stays at /reference/core-api/owners/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/owners/generators","/docs/reference/core-api/owners/generators","Stays at /reference/core-api/owners/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/owners/generators/init","/docs/reference/core-api/owners/generators/init","Stays at /reference/core-api/owners/generators/init","No Redirect","🔴 No Redirect"
"/reference/core-api/owners/generators/sync-codeowners-file","/docs/reference/core-api/owners/generators/sync-codeowners-file","Stays at /reference/core-api/owners/generators/sync-codeowners-file","No Redirect","🔴 No Redirect"
"/reference/core-api/owners/migrations","/docs/reference/core-api/owners/migrations","Stays at /reference/core-api/owners/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/gcs-cache/executors","/docs/reference/core-api/gcs-cache/executors","Stays at /reference/core-api/gcs-cache/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/gcs-cache/generators","/docs/reference/core-api/gcs-cache/generators","Stays at /reference/core-api/gcs-cache/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/gcs-cache/migrations","/docs/reference/core-api/gcs-cache/migrations","Stays at /reference/core-api/gcs-cache/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/s3-cache/executors","/docs/reference/core-api/s3-cache/executors","Stays at /reference/core-api/s3-cache/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/s3-cache/generators","/docs/reference/core-api/s3-cache/generators","Stays at /reference/core-api/s3-cache/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/s3-cache/migrations","/docs/reference/core-api/s3-cache/migrations","Stays at /reference/core-api/s3-cache/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/shared-fs-cache/executors","/docs/reference/core-api/shared-fs-cache/executors","Stays at /reference/core-api/shared-fs-cache/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/shared-fs-cache/generators","/docs/reference/core-api/shared-fs-cache/generators","Stays at /reference/core-api/shared-fs-cache/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/shared-fs-cache/generators/init","/docs/reference/core-api/shared-fs-cache/generators/init","Stays at /reference/core-api/shared-fs-cache/generators/init","No Redirect","🔴 No Redirect"
"/reference/core-api/shared-fs-cache/migrations","/docs/reference/core-api/shared-fs-cache/migrations","Stays at /reference/core-api/shared-fs-cache/migrations","No Redirect","🔴 No Redirect"
"/ci/getting-started","/docs/ci/getting-started","Stays at /ci/getting-started","No Redirect","🔴 No Redirect"
"/ci/getting-started/intro","/docs/ci/getting-started/intro","Stays at /ci/getting-started/intro","No Redirect","🔴 No Redirect"
"/ci/features","/docs/ci/features","Stays at /ci/features","No Redirect","🔴 No Redirect"
"/ci/features/self-healing-ci","/docs/ci/features/self-healing-ci","Stays at /ci/features/self-healing-ci","No Redirect","🔴 No Redirect"
"/ci/features/remote-cache","/docs/ci/features/remote-cache","Stays at /ci/features/remote-cache","No Redirect","🔴 No Redirect"
"/ci/features/distribute-task-execution","/docs/ci/features/distribute-task-execution","Stays at /ci/features/distribute-task-execution","No Redirect","🔴 No Redirect"
"/ci/features/affected","/docs/ci/features/affected","Stays at /ci/features/affected","No Redirect","🔴 No Redirect"
"/ci/features/dynamic-agents","/docs/ci/features/dynamic-agents","Stays at /ci/features/dynamic-agents","No Redirect","🔴 No Redirect"
"/ci/features/split-e2e-tasks","/docs/ci/features/split-e2e-tasks","Stays at /ci/features/split-e2e-tasks","No Redirect","🔴 No Redirect"
"/ci/features/flaky-tasks","/docs/ci/features/flaky-tasks","Stays at /ci/features/flaky-tasks","No Redirect","🔴 No Redirect"
"/ci/features/explain-with-ai","/docs/ci/features/explain-with-ai","Stays at /ci/features/explain-with-ai","No Redirect","🔴 No Redirect"
"/ci/features/github-integration","/docs/ci/features/github-integration","Stays at /ci/features/github-integration","No Redirect","🔴 No Redirect"
"/ci/concepts","/docs/ci/concepts","Stays at /ci/concepts","No Redirect","🔴 No Redirect"
"/ci/concepts/building-blocks-fast-ci","/docs/ci/concepts/building-blocks-fast-ci","Stays at /ci/concepts/building-blocks-fast-ci","No Redirect","🔴 No Redirect"
"/ci/concepts/reduce-waste","/docs/ci/concepts/reduce-waste","Stays at /ci/concepts/reduce-waste","No Redirect","🔴 No Redirect"
"/ci/concepts/parallelization-distribution","/docs/ci/concepts/parallelization-distribution","Stays at /ci/concepts/parallelization-distribution","No Redirect","🔴 No Redirect"
"/ci/concepts/cache-security","/docs/ci/concepts/cache-security","Stays at /ci/concepts/cache-security","No Redirect","🔴 No Redirect"
"/ci/concepts/heartbeat","/docs/ci/concepts/heartbeat","Stays at /ci/concepts/heartbeat","No Redirect","🔴 No Redirect"
"/ci/concepts/nx-cloud-ai","/docs/ci/concepts/nx-cloud-ai","Stays at /ci/concepts/nx-cloud-ai","No Redirect","🔴 No Redirect"
"/ci/recipes","/docs/ci/recipes","Stays at /ci/recipes","No Redirect","🔴 No Redirect"
"/ci/recipes/improving-ttg","/docs/ci/recipes/improving-ttg","Stays at /ci/recipes/improving-ttg","No Redirect","🔴 No Redirect"
